Club Name;Player Name;age;Player Value;Transfer Movement;Year
Everton FC;Ashley Williams;34;2,64170;in;2018
Everton FC;Muhamed Besic;26;2,53981;in;2018
Everton FC;Henry Onyekuru;21;0,23506;in;2018
Everton FC;Luke Garbutt;26;0,54415;in;2018
Everton FC;Ademola Lookman;20;0,14683;in;2018
Everton FC;Sandro Ramírez;22;1,56296;in;2018
Everton FC;Kevin Mirallas;30;1,02779;in;2018
Everton FC;Davy Klaassen;25;1,53822;out;2018
Everton FC;Ramiro Funes Mori;27;2,74125;out;2018
Everton FC;Henry Onyekuru;21;1,02898;out;2018
Everton FC;Kevin Mirallas;30;2,60680;out;2018
Everton FC;Joel Robles;28;0,54909;out;2018
Everton FC;Wayne Rooney;32;1,75610;out;2018
Everton FC;Muhamed Besic;25;0,62039;out;2018
Everton FC;Sandro Ramírez;23;0,22416;out;2018
Everton FC;Nikola Vlasic;20;1,69780;out;2018
Everton FC;Cuco Martina;28;2,52041;out;2018
Everton FC;Yannick Bolasie;29;1,80431;out;2018
Everton FC;Matthew Pennington;23;2,80706;out;2018
Everton FC;Ashley Williams;33;1,86115;out;2018
Everton FC;Shani Tarashaj;23;0,97207;out;2018
Everton FC;Luke Garbutt;25;1,40448;out;2018
Everton FC;Kurt Zouma;24;1,28236;out;2018
Everton FC;Cuco Martina;29;1,91082;in;2018
Everton FC;Yannick Bolasie;29;2,86433;in;2018
Everton FC;Tyias Browning;24;2,60739;out;2018
Everton FC;Kieran Dowell;21;2,10690;out;2018
Everton FC;Mason Holgate;22;1,84533;out;2018
Everton FC;Oumar Niasse;28;2,61914;out;2018
Everton FC;Cuco Martina;29;1,76511;out;2018
Everton FC;Beni Baningime;20;2,20803;out;2018
Everton FC;Yannick Bolasie;29;0,71505;out;2018
Everton FC;Alex Iwobi;23;0,17221;in;2019
Everton FC;Moise Kean;19;0,13052;in;2019
Everton FC;Jean-Philippe Gbamin;23;1,69098;in;2019
Everton FC;André Gomes;25;0,97848;in;2019
Everton FC;Fabian Delph;29;2,90178;in;2019
Everton FC;Djibril Sidibé;27;1,38040;in;2019
Everton FC;Jonas Lössl;30;2,12359;in;2019
Everton FC;Luke Garbutt;27;1,15741;in;2019
Everton FC;Yannick Bolasie;30;1,22728;in;2019
Everton FC;Cuco Martina;29;2,51877;in;2019
Everton FC;Oumar Niasse;29;4,25154;in;2019
Everton FC;Sandro Ramírez;23;0,19850;in;2019
Everton FC;Muhamed Besic;27;0,08611;in;2019
Everton FC;Nikola Vlasic;21;1,89743;in;2019
Everton FC;Kevin Mirallas;31;2,77800;in;2019
Everton FC;Shani Tarashaj;24;1,77045;in;2019
Everton FC;Henry Onyekuru;22;1,59065;in;2019
Everton FC;Idrissa Gueye;29;0,20691;out;2019
Everton FC;Nikola Vlasic;21;1,81855;out;2019
Everton FC;Ademola Lookman;21;2,16437;out;2019
Everton FC;Henry Onyekuru;22;1,18311;out;2019
Everton FC;James McCarthy;28;0,97002;out;2019
Everton FC;Phil Jagielka;36;0,21662;out;2019
Everton FC;Brendan Galloway;23;0,26282;out;2019
Everton FC;Mateusz Hewelt;22;2,45580;out;2019
Everton FC;Ashley Williams;35;2,75299;out;2019
Everton FC;Kevin Mirallas;31;2,07227;out;2019
Everton FC;Muhamed Besic;26;2,97500;out;2019
Everton FC;Luke Garbutt;26;1,55784;out;2019
Everton FC;Yannick Bolasie;30;2,52056;out;2019
Everton FC;Matthew Pennington;24;2,32050;out;2019
Everton FC;Shani Tarashaj;24;1,54480;out;2019
Everton FC;Kieran Dowell;21;2,26133;out;2019
Everton FC;Sandro Ramírez;23;1,33985;out;2019
Everton FC;Jonjoe Kenny;22;2,39018;out;2019
Everton FC;André Gomes;25;1,68616;out;2019
Everton FC;Jarrad Branthwaite;17;1,57668;in;2019
Everton FC;Anthony Gordon;18;1,23010;in;2019
Everton FC;Kieran Dowell;22;0,13874;in;2019
Everton FC;Yannick Bolasie;30;0,47302;in;2019
Everton FC;Cenk Tosun;28;1,32759;in;2019
Everton FC;Kieran Dowell;22;1,20241;out;2019
Everton FC;Cenk Tosun;28;2,22967;out;2019
Everton FC;Jonas Lössl;30;0,35210;out;2019
Everton FC;Ben Godfrey;22;1,77761;in;2020
Everton FC;Allan;29;1,49040;in;2020
Everton FC;Abdoulaye Doucouré;27;1,16676;in;2020
Everton FC;Niels Nkounkou;19;2,93088;in;2020
Everton FC;James Rodríguez;29;2,53456;in;2020
Everton FC;Robin Olsen;30;2,41517;in;2020
Everton FC;João Virgínia;20;1,38400;in;2020
Everton FC;Matthew Pennington;26;8,67250;in;2020
Everton FC;Jarrad Branthwaite;18;2,29336;in;2020
Everton FC;Yannick Bolasie;32;0,42133;in;2020
Everton FC;Anthony Gordon;20;2,83284;in;2020
Everton FC;Jonjoe Kenny;23;0,58278;in;2020
Everton FC;Beni Baningime;22;0,80196;in;2020
Everton FC;Theo Walcott;32;0,36657;in;2020
Everton FC;Jonas Lössl;31;1,40241;in;2020
Everton FC;Kieran Dowell;22;0,11274;in;2020
Everton FC;Matthew Pennington;25;1,18697;in;2020
Everton FC;Shani Tarashaj;25;1,72477;in;2020
Everton FC;Sandro Ramírez;25;1,57192;in;2020
Everton FC;Morgan Schneiderlin;30;0,18890;out;2020
Everton FC;Kieran Dowell;22;0,71783;out;2020
Everton FC;Sandro Ramírez;25;1,98320;out;2020
Everton FC;Luke Garbutt;27;2,71836;out;2020
Everton FC;Maarten Stekelenburg;37;0,43318;out;2020
Everton FC;Moise Kean;20;2,80087;out;2020
Everton FC;Theo Walcott;31;0,77063;out;2020
Everton FC;Oumar Niasse;30;1,95007;out;2020
Everton FC;Cuco Martina;30;2,73986;out;2020
Everton FC;Shani Tarashaj;25;1,26164;out;2020
Everton FC;Leighton Baines;35;2,99553;out;2020
Everton FC;Djibril Sidibé;28;1,82090;out;2020
Everton FC;Joshua King;29;2,21737;in;2020
Everton FC;Matthew Pennington;26;2,10991;out;2020
Everton FC;Jarrad Branthwaite;18;2,92412;out;2020
Everton FC;Jonas Lössl;32;0,63802;out;2020
Everton FC;Yannick Bolasie;31;2,37401;out;2020
Everton FC;Cenk Tosun;29;2,53063;out;2020
Everton FC;Jonjoe Kenny;23;0,29292;out;2020
Everton FC;Anthony Gordon;19;2,19281;out;2020
Everton FC;Beni Baningime;22;3,06625;out;2020
Everton FC;Demarai Gray;25;10,57018;in;2021
Everton FC;Salomón Rondón;31;2,64964;in;2021
Everton FC;Andy Lonergan;37;1,78025;in;2021
Everton FC;Andros Townsend;30;0,20800;in;2021
Everton FC;Asmir Begovic;34;2,00502;in;2021
Everton FC;Moise Kean;21;2,19184;in;2021
Everton FC;Jonjoe Kenny;24;2,23859;in;2021
Everton FC;Cenk Tosun;30;0,71872;in;2021
Everton FC;James Rodríguez;30;1,21330;out;2021
Everton FC;Moise Kean;21;0,57273;out;2021
Everton FC;Bernard;28;0,76557;out;2021
Everton FC;Theo Walcott;32;2,20421;out;2021
Everton FC;Matthew Pennington;26;1,86341;out;2021
Everton FC;Yannick Bolasie;32;2,15364;out;2021
Everton FC;Joshua King;29;1,70956;out;2021
Everton FC;Beni Baningime;22;5,84750;out;2021
Everton FC;Niels Nkounkou;20;10,26097;out;2021
Everton FC;João Virgínia;21;10,55064;out;2021
Everton FC;Muhamed Besic;28;2,29032;out;2021
Everton FC;Donny van de Beek;25;0,12543;out;2021
Everton FC;Robin Olsen;31;2,89697;out;2021
Everton FC;Vitaliy Mykolenko;22;2,86077;in;2021
Everton FC;Nathan Patterson;20;2,26786;in;2021
Everton FC;Dele Alli;25;1,07422;in;2021
Everton FC;Anwar El Ghazi;26;0,10972;in;2021
Everton FC;Donny van de Beek;24;2,96648;in;2021
Everton FC;Lucas Digne;28;0,58614;out;2021
Everton FC;Jean-Philippe Gbamin;26;2,12748;out;2021
Leicester City;Shinji Okazaki;29;0,00764;in;2015
Leicester City;N'Golo Kanté;24;0,72425;in;2015
Leicester City;Gökhan Inler;31;0,15067;in;2015
Leicester City;Yohan Benalouane;28;0,59894;in;2015
Leicester City;Robert Huth;30;0,66281;in;2015
Leicester City;Christian Fuchs;29;0,29037;in;2015
Leicester City;Nathan Dyer;27;0,30767;in;2015
Leicester City;Ben Chilwell;18;0,67184;in;2015
Leicester City;Jacob Blyth;23;0,61437;in;2015
Leicester City;Simonas Stankevicius;19;0,18499;in;2015
Leicester City;Ben Hamer;27;0,14631;in;2015
Leicester City;Dean Hammond;33;0,33379;in;2015
Leicester City;Tom Lawrence;22;0,08182;in;2015
Leicester City;Ritchie De Laet;27;0,21998;in;2015
Leicester City;Jacob Blyth;23;0,70855;in;2015
Leicester City;Paul Konchesky;35;0,26686;in;2015
Leicester City;David Nugent;30;0,20879;out;2015
Leicester City;Chris Wood;23;0,79462;out;2015
Leicester City;Tom Hopper;21;0,84845;out;2015
Leicester City;Anthony Knockaert;23;0,03773;out;2015
Leicester City;Esteban Cambiasso;34;0,64266;out;2015
Leicester City;Adam Smith;22;0,43290;out;2015
Leicester City;Matthew Upson;36;0,02433;out;2015
Leicester City;Paul Gallagher;30;0,65000;out;2015
Leicester City;Adam Dawson;22;0,37796;out;2015
Leicester City;Ben Hamer;27;0,95588;out;2015
Leicester City;Simonas Stankevicius;19;1,10111;out;2015
Leicester City;Tom Lawrence;21;1,12899;out;2015
Leicester City;Jacob Blyth;23;0,78405;out;2015
Leicester City;Joe Davis;21;0,30005;out;2015
Leicester City;Ryan Watson;22;0,70589;out;2015
Leicester City;Alie Sesay;21;0,03264;out;2015
Leicester City;Ben Hamer;27;1,21968;out;2015
Leicester City;Paul Konchesky;34;0,78540;out;2015
Leicester City;Dean Hammond;32;0,68538;out;2015
Leicester City;Liam Moore;22;0,02339;out;2015
Leicester City;Zoumana Bakayogo;28;0,29638;out;2015
Leicester City;Conrad Logan;29;0,33989;out;2015
Leicester City;Gary Taylor-Fletcher;34;0,25807;out;2015
Leicester City;Nathan Dyer;28;0,67122;out;2015
Leicester City;Daniel Amartey;21;0,33150;in;2015
Leicester City;Demarai Gray;19;1,47073;in;2015
Leicester City;Ben Chilwell;19;0,43789;in;2015
Leicester City;Alie Sesay;21;0,52770;in;2015
Leicester City;Joe Davis;22;0,00107;in;2015
Leicester City;Liam Moore;22;0,05254;in;2015
Leicester City;Tom Lawrence;22;0,70552;in;2015
Leicester City;Ryan Watson;22;0,09448;in;2015
Leicester City;Ben Hamer;27;0,21237;in;2015
Leicester City;Yohan Benalouane;28;0,54553;out;2015
Leicester City;Alie Sesay;21;0,04135;out;2015
Leicester City;Jacob Blyth;23;0,58321;out;2015
Leicester City;Andrej Kramaric;24;1,82100;out;2015
Leicester City;Ben Chilwell;18;0,57688;out;2015
Leicester City;Simonas Stankevicius;20;1,42389;out;2015
Leicester City;Joe Davis;22;0,05473;out;2015
Leicester City;Tom Lawrence;22;0,22707;out;2015
Leicester City;Ritchie De Laet;27;1,80278;out;2015
Leicester City;Islam Slimani;28;1,23126;in;2016
Leicester City;Ahmed Musa;23;1,76178;in;2016
Leicester City;Nampalys Mendy;24;0,65803;in;2016
Leicester City;Bartosz Kapustka;19;1,34727;in;2016
Leicester City;Ron-Robert Zieler;27;0,82203;in;2016
Leicester City;Luis Hernández;27;1,24961;in;2016
Leicester City;Callum Elder;21;1,39014;in;2016
Leicester City;Tom Lawrence;23;1,92228;in;2016
Leicester City;Yohan Benalouane;29;1,28403;in;2016
Leicester City;Matty James;25;0,55108;in;2016
Leicester City;Callum Elder;22;0,90645;in;2016
Leicester City;Andrej Kramaric;25;0,87308;in;2016
Leicester City;N'Golo Kanté;25;0,82284;out;2016
Leicester City;Andrej Kramaric;25;0,29703;out;2016
Leicester City;Ritchie De Laet;27;0,06468;out;2016
Leicester City;Liam Moore;23;1,17434;out;2016
Leicester City;Jacob Blyth;23;0,36071;out;2016
Leicester City;Gökhan Inler;32;0,81034;out;2016
Leicester City;Jonny Maddison;21;0,03130;out;2016
Leicester City;Dean Hammond;33;0,04993;out;2016
Leicester City;Ryan Watson;22;0,52128;out;2016
Leicester City;Paul Konchesky;35;0,00195;out;2016
Leicester City;Michael Cain;22;0,35847;out;2016
Leicester City;Tom Lawrence;22;0,67563;out;2016
Leicester City;Callum Elder;21;0,93537;out;2016
Leicester City;Mark Schwarzer;43;1,09487;out;2016
Leicester City;Wilfred Ndidi;20;1,64928;in;2016
Leicester City;Molla Wagué;25;1,11214;in;2016
Leicester City;Josh Gordon;22;1,06837;in;2016
Leicester City;Callum Elder;22;0,83037;in;2016
Leicester City;Michael Cain;22;1,14320;in;2016
Leicester City;Jeffrey Schlupp;24;1,05024;out;2016
Leicester City;Luis Hernández;27;0,19943;out;2016
Leicester City;Matty James;25;1,67481;out;2016
Leicester City;Callum Elder;22;0,31225;out;2016
Leicester City;Kelechi Iheanacho;20;0,95228;in;2017
Leicester City;Adrien Silva;28;1,36435;in;2017
Leicester City;Vicente Iborra;29;1,88614;in;2017
Leicester City;Harry Maguire;24;1,94995;in;2017
Leicester City;Aleksandar Dragovic;26;0,44141;in;2017
Leicester City;Eldin Jakupovic;32;1,02990;in;2017
Leicester City;Sam Hughes;20;1,78427;in;2017
Leicester City;George Thomas;20;1,95805;in;2017
Leicester City;Andy King;29;1,30290;in;2017
Leicester City;Islam Slimani;29;0,12530;in;2017
Leicester City;Leonardo Ulloa;31;0,78001;in;2017
Leicester City;Callum Elder;23;0,80337;in;2017
Leicester City;Danny Drinkwater;27;0,30257;out;2017
Leicester City;Tom Lawrence;23;1,63232;out;2017
Leicester City;Ron-Robert Zieler;28;0,39406;out;2017
Leicester City;Bartosz Kapustka;20;1,89559;out;2017
Leicester City;Nampalys Mendy;25;0,30519;out;2017
Leicester City;Callum Elder;22;1,79917;out;2017
Leicester City;Marcin Wasilewski;37;0,47452;out;2017
Leicester City;Michael Cain;23;1,66229;out;2017
Leicester City;Molla Wagué;26;0,20419;out;2017
Leicester City;Fousseni Diabaté;22;1,28950;in;2017
Leicester City;Hamza Choudhury;20;0,96550;in;2017
Leicester City;Islam Slimani;29;1,02727;out;2017
Leicester City;Leonardo Ulloa;31;0,76412;out;2017
Leicester City;Ahmed Musa;25;1,87872;out;2017
Leicester City;Andy King;29;1,20683;out;2017
Leicester City;James Maddison;21;1,53248;in;2018
Leicester City;Ricardo Pereira;24;0,03129;in;2018
Leicester City;Caglar Söyüncü;22;0,50147;in;2018
Leicester City;Filip Benkovic;21;1,72038;in;2018
Leicester City;Rachid Ghezzal;26;1,30655;in;2018
Leicester City;Danny Ward;25;0,91635;in;2018
Leicester City;Jonny Evans;30;0,33497;in;2018
Leicester City;Harvey Barnes;20;0,90823;in;2018
Leicester City;Bartosz Kapustka;21;0,19131;in;2018
Leicester City;Callum Elder;24;1,55370;in;2018
Leicester City;George Thomas;22;0,57203;in;2018
Leicester City;Ahmed Musa;25;1,59480;in;2018
Leicester City;Nampalys Mendy;26;0,73695;in;2018
Leicester City;Riyad Mahrez;27;0,63028;out;2018
Leicester City;Ahmed Musa;25;1,23302;out;2018
Leicester City;Islam Slimani;30;0,60862;out;2018
Leicester City;Josh Gordon;23;0,57982;out;2018
Leicester City;Ben Hamer;30;1,82701;out;2018
Leicester City;Leonardo Ulloa;32;0,88204;out;2018
Leicester City;Harvey Barnes;20;0,91862;out;2018
Leicester City;George Thomas;21;0,90421;out;2018
Leicester City;Bartosz Kapustka;21;0,08551;out;2018
Leicester City;Filip Benkovic;21;0,09239;out;2018
Leicester City;Robert Huth;33;0,01194;out;2018
Leicester City;Aleksandar Dragovic;27;0,02691;out;2018
Leicester City;Youri Tielemans;21;0,99771;in;2018
Leicester City;Harvey Barnes;21;1,04931;in;2018
Leicester City;Bartosz Kapustka;22;1,93881;in;2018
Leicester City;Vicente Iborra;30;0,86312;out;2018
Leicester City;Fousseni Diabaté;23;0,24234;out;2018
Leicester City;Yohan Benalouane;31;1,95936;out;2018
Leicester City;Callum Elder;23;1,80678;out;2018
Leicester City;Adrien Silva;29;0,68004;out;2018
Leicester City;Andy King;30;1,30883;out;2018
Leicester City;Youri Tielemans;22;0,85413;in;2019
Leicester City;Ayoze Pérez;25;0,27331;in;2019
Leicester City;Dennis Praet;25;1,74671;in;2019
Leicester City;James Justin;21;1,80359;in;2019
Leicester City;Callum Hulme;18;0,93248;in;2019
Leicester City;Andy King;30;1,03012;in;2019
Leicester City;Fousseni Diabaté;23;0,36448;in;2019
Leicester City;Filip Benkovic;21;1,61536;in;2019
Leicester City;Islam Slimani;31;1,57147;in;2019
Leicester City;Harry Maguire;26;0,29382;out;2019
Leicester City;Callum Elder;24;1,77129;out;2019
Leicester City;Shinji Okazaki;33;1,97480;out;2019
Leicester City;Sam Hughes;22;0,24466;out;2019
Leicester City;Fousseni Diabaté;23;1,91585;out;2019
Leicester City;Rachid Ghezzal;27;0,57203;out;2019
Leicester City;Andy King;30;0,62326;out;2019
Leicester City;Islam Slimani;31;0,49305;out;2019
Leicester City;Danny Simpson;32;4,82724;out;2019
Leicester City;Youri Tielemans;22;0,58687;out;2019
Leicester City;Ryan Bennett;29;1,78860;in;2019
Leicester City;Andy King;31;1,85931;in;2019
Leicester City;Sam Hughes;22;0,33034;in;2019
Leicester City;George Thomas;22;0,87492;out;2019
Leicester City;Andy King;31;0,37247;out;2019
Leicester City;Filip Benkovic;22;1,46722;out;2019
Leicester City;Wesley Fofana;19;0,75088;in;2020
Leicester City;Timothy Castagne;24;0,20798;in;2020
Leicester City;Cengiz Ünder;23;0,18537;in;2020
Leicester City;Luke Thomas;19;0,45259;in;2020
Leicester City;Matty James;29;0,35461;in;2020
Leicester City;Islam Slimani;32;1,59233;in;2020
Leicester City;Filip Benkovic;23;1,66096;in;2020
Leicester City;Andy King;31;1,61127;in;2020
Leicester City;George Thomas;23;1,12152;in;2020
Leicester City;Fousseni Diabaté;24;1,07014;in;2020
Leicester City;Rachid Ghezzal;28;1,56156;in;2020
Leicester City;Adrien Silva;31;1,91484;in;2020
Leicester City;Ben Chilwell;23;1,37941;out;2020
Leicester City;Fousseni Diabaté;24;0,36039;out;2020
Leicester City;Adrien Silva;31;0,81107;out;2020
Leicester City;George Thomas;23;1,72770;out;2020
Leicester City;Bartosz Kapustka;23;1,87169;out;2020
Leicester City;Matty James;29;0,76002;out;2020
Leicester City;Sam Hughes;23;1,21556;out;2020
Leicester City;Filip Benkovic;23;0,91536;out;2020
Leicester City;Rachid Ghezzal;28;0,62905;out;2020
Leicester City;Andy King;31;0,41261;out;2020
Leicester City;Ryan Bennett;30;0,27780;out;2020
Leicester City;Sam Hughes;23;1,62430;in;2020
Leicester City;Matty James;29;1,17413;in;2020
Leicester City;Filip Benkovic;23;0,42227;in;2020
Leicester City;Demarai Gray;24;0,36369;out;2020
Leicester City;Islam Slimani;32;1,73033;out;2020
Leicester City;Matty James;29;1,77818;out;2020
Leicester City;Filip Benkovic;23;0,75041;out;2020
Leicester City;Patson Daka;22;0,58399;in;2021
Leicester City;Boubakary Soumaré;22;0,13173;in;2021
Leicester City;Jannik Vestergaard;29;1,75874;in;2021
Leicester City;Ryan Bertrand;31;0,84393;in;2021
Leicester City;Ademola Lookman;23;1,99513;in;2021
Leicester City;Kiernan Dewsbury-Hall;22;0,56150;in;2021
Leicester City;Rachid Ghezzal;29;0,74142;in;2021
Leicester City;Filip Benkovic;23;1,99443;in;2021
Leicester City;Rachid Ghezzal;29;1,61641;out;2021
Leicester City;Dennis Praet;27;0,73804;out;2021
Leicester City;Christian Fuchs;35;1,96846;out;2021
Leicester City;Matty James;29;1,10553;out;2021
Leicester City;Sam Hughes;24;1,35579;out;2021
Leicester City;Wes Morgan;37;1,75720;out;2021
Leicester City;Cengiz Ünder;23;0,36333;out;2021
Leicester City;Sam Hughes;24;1,69134;in;2021
Leicester City;Filip Benkovic;24;10,20051;out;2021
Leicester City;Sam Hughes;24;10,54216;out;2021
Liverpool FC;Christian Benteke;24;0,93390;in;2015
Liverpool FC;Roberto Firmino;23;0,64958;in;2015
Liverpool FC;Nathaniel Clyne;24;0,99240;in;2015
Liverpool FC;Danny Ings;22;0,76370;in;2015
Liverpool FC;Joe Gomez;18;0,57325;in;2015
Liverpool FC;Taiwo Awoniyi;18;0,21702;in;2015
Liverpool FC;Ádám Bogdán;27;0,52876;in;2015
Liverpool FC;James Milner;29;0,82804;in;2015
Liverpool FC;Connor Randall;19;0,91959;in;2015
Liverpool FC;Sheyi Ojo;18;0,74213;in;2015
Liverpool FC;Lawrence Vigouroux;22;0,54817;in;2015
Liverpool FC;Andre Wisdom;23;0,41136;in;2015
Liverpool FC;Rafa Páez;20;0,66593;in;2015
Liverpool FC;Tiago Ilori;22;0,48287;in;2015
Liverpool FC;Divock Origi;20;0,50129;in;2015
Liverpool FC;Iago Aspas;27;0,38735;in;2015
Liverpool FC;Luis Alberto;22;0,47788;in;2015
Liverpool FC;Raheem Sterling;20;0,63942;out;2015
Liverpool FC;Fabio Borini;24;0,89449;out;2015
Liverpool FC;Iago Aspas;27;0,39353;out;2015
Liverpool FC;Rickie Lambert;33;0,43338;out;2015
Liverpool FC;Sebastián Coates;24;0,17613;out;2015
Liverpool FC;Andre Wisdom;22;10,43206;out;2015
Liverpool FC;Tiago Ilori;22;0,26471;out;2015
Liverpool FC;Brad Jones;33;5,84092;out;2015
Liverpool FC;Glen Johnson;30;0,45432;out;2015
Liverpool FC;Steven Gerrard;35;0,11799;out;2015
Liverpool FC;Rafa Páez;20;0,65888;out;2015
Liverpool FC;Kevin Stewart;21;10,49393;out;2015
Liverpool FC;Luis Alberto;22;0,42615;out;2015
Liverpool FC;Samed Yesil;21;0,93641;out;2015
Liverpool FC;Taiwo Awoniyi;18;0,50812;out;2015
Liverpool FC;Sheyi Ojo;18;0,67580;out;2015
Liverpool FC;Lawrence Vigouroux;21;0,30561;out;2015
Liverpool FC;Mario Balotelli;25;0,13620;out;2015
Liverpool FC;Danny Ward;22;0,25769;out;2015
Liverpool FC;Lazar Markovic;21;0,16743;out;2015
Liverpool FC;José Enrique;30;0,15598;out;2015
Liverpool FC;Javier Manquillo;21;0,99483;out;2015
Liverpool FC;Steven Caulker;24;0,74089;out;2015
Liverpool FC;Marko Grujic;19;0,81496;in;2015
Liverpool FC;Steven Caulker;24;0,76590;in;2015
Liverpool FC;Brad Smith;21;0,10554;in;2015
Liverpool FC;Danny Ward;22;0,25071;in;2015
Liverpool FC;Kevin Stewart;22;0,64783;in;2015
Liverpool FC;Sheyi Ojo;18;0,88014;in;2015
Liverpool FC;Tiago Ilori;22;0,33954;in;2015
Liverpool FC;Marko Grujic;19;0,13832;out;2015
Liverpool FC;Sadio Mané;24;1,52960;in;2016
Liverpool FC;Georginio Wijnaldum;25;1,46490;in;2016
Liverpool FC;Loris Karius;23;1,45500;in;2016
Liverpool FC;Ragnar Klavan;30;1,19473;in;2016
Liverpool FC;Joel Matip;24;0,97575;in;2016
Liverpool FC;Alexander Manninger;39;1,69071;in;2016
Liverpool FC;Ovie Ejaria;18;1,94799;in;2016
Liverpool FC;Trent Alexander-Arnold;17;1,33115;in;2016
Liverpool FC;Mamadou Sakho;27;0,96749;in;2016
Liverpool FC;Lazar Markovic;23;1,91983;in;2016
Liverpool FC;Luis Alberto;23;1,14508;in;2016
Liverpool FC;Jon Flanagan;24;0,32097;in;2016
Liverpool FC;Danny Ward;23;1,83472;in;2016
Liverpool FC;Marko Grujic;20;0,63182;in;2016
Liverpool FC;Taiwo Awoniyi;18;1,96268;in;2016
Liverpool FC;Samed Yesil;22;0,44791;in;2016
Liverpool FC;Lazar Markovic;22;1,63355;in;2016
Liverpool FC;Mario Balotelli;25;1,64648;in;2016
Liverpool FC;Christian Benteke;25;10,73029;out;2016
Liverpool FC;Jordon Ibe;20;10,94563;out;2016
Liverpool FC;Joe Allen;26;1,29932;out;2016
Liverpool FC;Martin Skrtel;31;1,47527;out;2016
Liverpool FC;Luis Alberto;23;0,53351;out;2016
Liverpool FC;Brad Smith;22;0,87401;out;2016
Liverpool FC;Lawrence Vigouroux;22;0,90709;out;2016
Liverpool FC;Kolo Touré;35;1,14847;out;2016
Liverpool FC;Mario Balotelli;26;0,79856;out;2016
Liverpool FC;Lazar Markovic;22;1,43013;out;2016
Liverpool FC;Danny Ward;23;1,74629;out;2016
Liverpool FC;Andre Wisdom;23;1,97555;out;2016
Liverpool FC;Jon Flanagan;23;1,51292;out;2016
Liverpool FC;Ádám Bogdán;28;0,62259;out;2016
Liverpool FC;Taiwo Awoniyi;19;0,68301;out;2016
Liverpool FC;Samed Yesil;22;1,04231;out;2016
Liverpool FC;Ben Woodburn;17;1,17782;in;2016
Liverpool FC;Ádám Bogdán;29;1,98436;in;2016
Liverpool FC;Lazar Markovic;22;0,72154;in;2016
Liverpool FC;Tiago Ilori;23;1,47997;out;2016
Liverpool FC;Mamadou Sakho;26;1,47312;out;2016
Liverpool FC;Lazar Markovic;22;1,71801;out;2016
Liverpool FC;Mohamed Salah;25;1,89427;in;2017
Liverpool FC;Alex Oxlade-Chamberlain;24;5,65839;in;2017
Liverpool FC;Andrew Robertson;23;5,65839;in;2017
Liverpool FC;Dominic Solanke;19;5,65839;in;2017
Liverpool FC;Connor Randall;22;0,65839;in;2017
Liverpool FC;Ovie Ejaria;20;5,65839;in;2017
Liverpool FC;Daniel Sturridge;28;5,65839;in;2017
Liverpool FC;Jon Flanagan;25;5,65839;in;2017
Liverpool FC;Marko Grujic;22;5,65839;in;2017
Liverpool FC;Sheyi Ojo;20;5,65839;in;2017
Liverpool FC;Taiwo Awoniyi;19;0,65839;in;2017
Liverpool FC;Andre Wisdom;24;5,65839;in;2017
Liverpool FC;Mamadou Sakho;27;5,65839;out;2017
Liverpool FC;Divock Origi;22;0,65839;out;2017
Liverpool FC;Lucas Leiva;30;0,65839;out;2017
Liverpool FC;Kevin Stewart;23;5,65839;out;2017
Liverpool FC;Andre Wisdom;24;0,65839;out;2017
Liverpool FC;Connor Randall;21;5,65839;out;2017
Liverpool FC;Taiwo Awoniyi;19;0,65839;out;2017
Liverpool FC;Sheyi Ojo;20;5,65839;out;2017
Liverpool FC;Alexander Manninger;40;0,65839;out;2017
Liverpool FC;Virgil van Dijk;26;5,65839;in;2017
Liverpool FC;Philippe Coutinho;25;5,65839;out;2017
Liverpool FC;Daniel Sturridge;28;0,65839;out;2017
Liverpool FC;Lazar Markovic;23;5,65839;out;2017
Liverpool FC;Marko Grujic;21;0,65839;out;2017
Liverpool FC;Ovie Ejaria;20;5,65839;out;2017
Liverpool FC;Jon Flanagan;25;5,65839;out;2017
Liverpool FC;Alisson;25;1,99618;in;2018
Liverpool FC;Naby Keïta;23;0,97310;in;2018
Liverpool FC;Fabinho;24;2,82866;in;2018
Liverpool FC;Xherdan Shaqiri;26;20,33244;in;2018
Liverpool FC;Harry Wilson;21;1,21124;in;2018
Liverpool FC;Ryan Kent;21;1,27586;in;2018
Liverpool FC;Ryan Kent;22;0,43671;in;2018
Liverpool FC;Taiwo Awoniyi;20;2,17726;in;2018
Liverpool FC;Divock Origi;23;20,45380;in;2018
Liverpool FC;Harry Wilson;22;1,92143;in;2018
Liverpool FC;Lazar Markovic;24;10,36789;in;2018
Liverpool FC;Ádám Bogdán;31;1,79269;in;2018
Liverpool FC;Nathaniel Clyne;28;1,45736;in;2018
Liverpool FC;Ovie Ejaria;21;2,13720;in;2018
Liverpool FC;Danny Ward;25;1,49183;out;2018
Liverpool FC;Loris Karius;25;0,77534;out;2018
Liverpool FC;Ragnar Klavan;32;2,36800;out;2018
Liverpool FC;Harry Wilson;21;1,48573;out;2018
Liverpool FC;Marko Grujic;22;2,25895;out;2018
Liverpool FC;Jon Flanagan;25;0,72415;out;2018
Liverpool FC;Emre Can;24;1,35925;out;2018
Liverpool FC;Sheyi Ojo;21;2,89288;out;2018
